epoch,neg_elbo,recon_loss,kl_div,elbo_decisiveness,elbo_accuracy,elbo_robustness,recon_decisiveness,recon_accuracy,recon_robustness,kl_decisiveness,kl_accuracy,kl_robustness
37.0,247.20492553710938,241.05047607421875,6.154451370239258,2.650110855455596e-46,4.367744247018807e-108,1.3139836042080884e-212,1.982753352798151e-42,2.056371089979088e-105,8.379557182816252e-209,0.002727583913441319,0.0021240058607627965,0.001618731613731578
38.0,247.52537536621094,241.3000946044922,6.225280284881592,2.257457477267025e-47,3.1702324819243395e-108,1.2276634489278837e-213,2.074115866846376e-43,1.6021232159132629e-105,1.7299162103891125e-210,0.0025527421746706605,0.0019787694544562253,0.0015017319865285501
39.0,246.78884887695312,240.60166931152344,6.1871771812438965,1.2548165438843937e-46,6.621607671719434e-108,2.7464484029119407e-216,1.277221284388126e-42,3.2212193133947773e-105,1.0307537036998889e-213,0.0026582522409550656,0.0020556214984136225,0.0015615433982036815
40.0,247.52029418945312,241.20849609375,6.31180477142334,7.699189365480678e-47,3.186364628491893e-108,1.874600028748909e-212,1.2679851989369969e-42,1.7558097884675377e-105,1.2540495293949345e-208,0.002361126157149263,0.0018147550204016792,0.0013735021671225998
41.0,247.93687438964844,241.5290985107422,6.407774448394775,2.516138697010895e-46,2.1007673863399177e-108,1.8672408127230067e-223,2.2875474271729724e-42,1.2742042791636793e-105,2.620822350105967e-220,0.00215364260607933,0.001648689633752268,0.001247324989648191
42.0,247.57534790039062,241.07981872558594,6.49553108215332,1.2213001412758602e-46,3.0157238344739075e-108,1.9105076461817133e-214,1.1509643364213733e-42,1.9969389048105785e-105,2.052511067778247e-210,0.0019843036934267307,0.0015101733093631866,0.001135603024319943
43.0,248.2557830810547,241.66224670410156,6.593537330627441,1.9611869782313771e-47,1.5271718619919022e-108,2.52225803810793e-212,5.0434851589190694e-43,1.1153851722575562e-105,2.412279142611745e-208,0.0018469774538527454,0.001369187882335631,0.0009961540389162081
44.0,247.43991088867188,240.8846435546875,6.555262565612793,3.3643173084317516e-47,3.4531478602248505e-108,3.34347511074704e-215,3.61552861897692e-43,2.4273335985114837e-105,2.6510177847137136e-211,0.0018970029207193762,0.001422609509604446,0.0010578110036487415
45.0,248.46188354492188,241.86595153808594,6.595924377441406,1.9222408527880698e-47,1.2427258444939452e-108,1.0984511611477411e-217,3.69374421327261e-43,9.098063916036372e-106,1.2482659845214705e-213,0.0018275359165665062,0.0013659234052021737,0.0010164774315386733
46.0,250.4548797607422,243.8458251953125,6.609049320220947,3.090463179909196e-45,1.6936665435209537e-109,5.107044350997728e-227,4.1199305988828076e-41,1.2563230272726942e-106,4.394840212114882e-223,0.0017916400602379732,0.0013481139060211875,0.0010075641301900288
